qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,acc,gene,compartment,specimen,kingdom,supergroup,phylum,clade,class,order,family,genus,species
KC487944.1.1648_U|18S_rRNA|nucleus|clone_|Eukaryota|TSAR|Alveolata|Chrompodellids|Colpodellidea|Colpodellida|Alphamonaceae|Alphamonadea_ALPH1|Alphamonadea_ALPH1_sp.,KC487944.1.1648_U|18S_rRNA|nucleus|clone_|Eukaryota|TSAR|Alveolata|Chrompodellids|Colpodellidea|Colpodellida|Alphamonaceae|Alphamonadea_ALPH1|Alphamonadea_ALPH1_sp,100.0,1648,0,0,1,1648,1,1648,0.0,2973,KC487944.1.1648_U,18S_rRNA,nucleus,clone_,Eukaryota,TSAR,Alveolata,Chrompodellids,Colpodellidea,Colpodellida,Alphamonaceae,Alphamonadea_ALPH1,Alphamonadea_ALPH1_sp
KC487990.1.1651_U|18S_rRNA|nucleus|clone_|Eukaryota|TSAR|Alveolata|Chrompodellids|Colpodellidea|Colpodellida|Alphamonaceae|Alphamonadea_ALPH1|Alphamonadea_ALPH1_sp.,KC487990.1.1651_U|18S_rRNA|nucleus|clone_|Eukaryota|TSAR|Alveolata|Chrompodellids|Colpodellidea|Colpodellida|Alphamonaceae|Alphamonadea_ALPH1|Alphamonadea_ALPH1_sp,100.0,1651,0,0,1,1651,1,1651,0.0,2978,KC487990.1.1651_U,18S_rRNA,nucleus,clone_,Eukaryota,TSAR,Alveolata,Chrompodellids,Colpodellidea,Colpodellida,Alphamonaceae,Alphamonadea_ALPH1,Alphamonadea_ALPH1_sp
KC488011.1.1650_U|18S_rRNA|nucleus|clone_|Eukaryota|TSAR|Alveolata|Chrompodellids|Colpodellidea|Colpodellida|Alphamonaceae|Alphamonadea_ALPH1|Alphamonadea_ALPH1_sp.,KC488011.1.1650_U|18S_rRNA|nucleus|clone_|Eukaryota|TSAR|Alveolata|Chrompodellids|Colpodellidea|Colpodellida|Alphamonaceae|Alphamonadea_ALPH1|Alphamonadea_ALPH1_sp,100.0,1650,0,0,1,1650,1,1650,0.0,2976,KC488011.1.1650_U,18S_rRNA,nucleus,clone_,Eukaryota,TSAR,Alveolata,Chrompodellids,Colpodellidea,Colpodellida,Alphamonaceae,Alphamonadea_ALPH1,Alphamonadea_ALPH1_sp
KC488066.1.1650_U|18S_rRNA|nucleus|clone_|Eukaryota|TSAR|Alveolata|Chrompodellids|Colpodellidea|Colpodellida|Alphamonaceae|Alphamonadea_ALPH1|Alphamonadea_ALPH1_sp.,KC488066.1.1650_U|18S_rRNA|nucleus|clone_|Eukaryota|TSAR|Alveolata|Chrompodellids|Colpodellidea|Colpodellida|Alphamonaceae|Alphamonadea_ALPH1|Alphamonadea_ALPH1_sp,100.0,1650,0,0,1,1650,1,1650,0.0,2976,KC488066.1.1650_U,18S_rRNA,nucleus,clone_,Eukaryota,TSAR,Alveolata,Chrompodellids,Colpodellidea,Colpodellida,Alphamonaceae,Alphamonadea_ALPH1,Alphamonadea_ALPH1_sp
KC488086.1.1653_U|18S_rRNA|nucleus|clone_|Eukaryota|TSAR|Alveolata|Chrompodellids|Colpodellidea|Colpodellida|Alphamonaceae|Alphamonadea_ALPH1|Alphamonadea_ALPH1_sp.,KC488086.1.1653_U|18S_rRNA|nucleus|clone_|Eukaryota|TSAR|Alveolata|Chrompodellids|Colpodellidea|Colpodellida|Alphamonaceae|Alphamonadea_ALPH1|Alphamonadea_ALPH1_sp,100.0,1653,0,0,1,1653,1,1653,0.0,2982,KC488086.1.1653_U,18S_rRNA,nucleus,clone_,Eukaryota,TSAR,Alveolata,Chrompodellids,Colpodellidea,Colpodellida,Alphamonaceae,Alphamonadea_ALPH1,Alphamonadea_ALPH1_sp
KC488102.1.1650_U|18S_rRNA|nucleus|clone_|Eukaryota|TSAR|Alveolata|Chrompodellids|Colpodellidea|Colpodellida|Alphamonaceae|Alphamonadea_ALPH1|Alphamonadea_ALPH1_sp.,KC488102.1.1650_U|18S_rRNA|nucleus|clone_|Eukaryota|TSAR|Alveolata|Chrompodellids|Colpodellidea|Colpodellida|Alphamonaceae|Alphamonadea_ALPH1|Alphamonadea_ALPH1_sp,100.0,1650,0,0,1,1650,1,1650,0.0,2976,KC488102.1.1650_U,18S_rRNA,nucleus,clone_,Eukaryota,TSAR,Alveolata,Chrompodellids,Colpodellidea,Colpodellida,Alphamonaceae,Alphamonadea_ALPH1,Alphamonadea_ALPH1_sp
KC500078.1.1489_U|18S_rRNA|nucleus|clone_102|Eukaryota|Obazoa|Opisthokonta|Ichthyosporea|Ichthyophonida|Ichthyophonidae|Ichthyosponidales|Ichthyophonus|Ichthyophonus_sp.,KC500078.1.1489_U|18S_rRNA|nucleus|clone_102|Eukaryota|Obazoa|Opisthokonta|Ichthyosporea|Ichthyophonida|Ichthyophonidae|Ichthyosponidales|Ichthyophonus|Ichthyophonus_sp,100.0,1489,0,0,1,1489,1,1489,0.0,2686,KC500078.1.1489_U,18S_rRNA,nucleus,clone_102,Eukaryota,Obazoa,Opisthokonta,Ichthyosporea,Ichthyophonida,Ichthyophonidae,Ichthyosponidales,Ichthyophonus,Ichthyophonus_sp
KC512937.1.1809_U|18S_rRNA|nucleus|specimen_TH128|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Caliothrips|Caliothrips_striatopterus,KC512937.1.1809_U|18S_rRNA|nucleus|specimen_TH128|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Caliothrips|Caliothrips_striatopterus,100.0,1809,0,0,1,1809,1,1809,0.0,3263,KC512937.1.1809_U,18S_rRNA,nucleus,specimen_TH128,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Caliothrips,Caliothrips_striatopterus
KC512939.1.1852_U|18S_rRNA|nucleus|specimen_TH67|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Caprithrips|Caprithrips_moundi,KC512939.1.1852_U|18S_rRNA|nucleus|specimen_TH67|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Caprithrips|Caprithrips_moundi,100.0,1852,0,0,1,1852,1,1852,0.0,3341,KC512939.1.1852_U,18S_rRNA,nucleus,specimen_TH67,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Caprithrips,Caprithrips_moundi
KC512957.1.1859_U|18S_rRNA|nucleus|specimen_TH36|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Frankliniella|Frankliniella_schultzei,KC512957.1.1859_U|18S_rRNA|nucleus|specimen_TH36|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Frankliniella|Frankliniella_schultzei,100.0,1859,0,0,1,1859,1,1859,0.0,3353,KC512957.1.1859_U,18S_rRNA,nucleus,specimen_TH36,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Frankliniella,Frankliniella_schultzei
KC512971.1.1866_U|18S_rRNA|nucleus|specimen_TH48|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Holarthrothrips|Holarthrothrips_sp.,KC512971.1.1866_U|18S_rRNA|nucleus|specimen_TH48|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Holarthrothrips|Holarthrothrips_sp,100.0,1866,0,0,1,1866,1,1866,0.0,3362,KC512971.1.1866_U,18S_rRNA,nucleus,specimen_TH48,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Holarthrothrips,Holarthrothrips_sp
KC512994.1.1966_U|18S_rRNA|nucleus|specimen_TH19|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Phaulothrips|Phaulothrips_inquilinus,KC512994.1.1966_U|18S_rRNA|nucleus|specimen_TH19|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Phaulothrips|Phaulothrips_inquilinus,100.0,1966,0,0,1,1966,1,1966,0.0,3546,KC512994.1.1966_U,18S_rRNA,nucleus,specimen_TH19,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Phaulothrips,Phaulothrips_inquilinus
KC513022.1.1780_U|18S_rRNA|nucleus|specimen_TH105|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Thrips|Thrips_setipennis,KC513021.1.1786_U|18S_rRNA|nucleus|specimen_TH107|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Thrips|Thrips_setipennis,100.0,1780,0,0,1,1780,7,1786,0.0,3211,KC513021.1.1786_U,18S_rRNA,nucleus,specimen_TH107,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Thrips,Thrips_setipennis
KC522710.1.1595_U|18S_rRNA|nucleus|strain_JB051|Eukaryota|Obazoa|Opisthokonta|Metazoa|Nematoda|Chromadorea|Chromadorea_X|Panagrolaimus|Panagrolaimus_sp.,KC522710.1.1595_U|18S_rRNA|nucleus|strain_JB051|Eukaryota|Obazoa|Opisthokonta|Metazoa|Nematoda|Chromadorea|Chromadorea_X|Panagrolaimus|Panagrolaimus_sp,100.0,1595,0,0,1,1595,1,1595,0.0,2877,KC522710.1.1595_U,18S_rRNA,nucleus,strain_JB051,Eukaryota,Obazoa,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Panagrolaimus,Panagrolaimus_sp
KC529402.1.1809_U|18S_rRNA|nucleus||Eukaryota|Obazoa|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Rhabdocoela|Rhabdocoela_X|Rhabdocoela_X_sp.,KC529402.1.1809_U|18S_rRNA|nucleus||Eukaryota|Obazoa|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Rhabdocoela|Rhabdocoela_X|Rhabdocoela_X_sp,100.0,1809,0,0,1,1809,1,1809,0.0,3263,KC529402.1.1809_U,18S_rRNA,nucleus,,Eukaryota,Obazoa,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Rhabdocoela,Rhabdocoela_X,Rhabdocoela_X_sp
KC529442.1.1809_U|18S_rRNA|nucleus||Eukaryota|Obazoa|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Rhabdocoela|Gieysztoria|Gieysztoria_billabongensis,KC529442.1.1809_U|18S_rRNA|nucleus||Eukaryota|Obazoa|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Rhabdocoela|Gieysztoria|Gieysztoria_billabongensis,100.0,1809,0,0,1,1809,1,1809,0.0,3263,KC529442.1.1809_U,18S_rRNA,nucleus,,Eukaryota,Obazoa,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Rhabdocoela,Gieysztoria,Gieysztoria_billabongensis
KC529479.1.1856_U|18S_rRNA|nucleus||Eukaryota|Obazoa|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Rhabdocoela|Gieysztoria|Gieysztoria_dodgei,KC529479.1.1856_U|18S_rRNA|nucleus||Eukaryota|Obazoa|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Rhabdocoela|Gieysztoria|Gieysztoria_dodgei,100.0,1856,0,0,1,1856,1,1856,0.0,3348,KC529479.1.1856_U,18S_rRNA,nucleus,,Eukaryota,Obazoa,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Rhabdocoela,Gieysztoria,Gieysztoria_dodgei
KC529500.1.1833_U|18S_rRNA|nucleus||Eukaryota|Obazoa|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Rhabdocoela|Rhynchomesostoma|Rhynchomesostoma_rostratum,KC529500.1.1833_U|18S_rRNA|nucleus||Eukaryota|Obazoa|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Rhabdocoela|Rhynchomesostoma|Rhynchomesostoma_rostratum,100.0,1833,0,0,1,1833,1,1833,0.0,3306,KC529500.1.1833_U,18S_rRNA,nucleus,,Eukaryota,Obazoa,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Rhabdocoela,Rhynchomesostoma,Rhynchomesostoma_rostratum
KC529517.1.1819_U|18S_rRNA|nucleus||Eukaryota|Obazoa|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Rhabdocoela|Seritia|Seritia_elegans,KC529517.1.1819_U|18S_rRNA|nucleus||Eukaryota|Obazoa|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Rhabdocoela|Seritia|Seritia_elegans,100.0,1819,0,0,1,1819,1,1819,0.0,3281,KC529517.1.1819_U,18S_rRNA,nucleus,,Eukaryota,Obazoa,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Rhabdocoela,Seritia,Seritia_elegans
KC535924.1.1713_U|18S_rRNA|nucleus|specimen_Yuan_CN2k1-31_NEU|Eukaryota|Archaeplastida|Streptophyta|Streptophyta_X|Embryophyceae|Embryophyceae_X|Embryophyceae_XX|Exacum|Exacum_paucisquamum,KC535924.1.1713_U|18S_rRNA|nucleus|specimen_Yuan_CN2k1-31_NEU|Eukaryota|Archaeplastida|Streptophyta|Streptophyta_X|Embryophyceae|Embryophyceae_X|Embryophyceae_XX|Exacum|Exacum_paucisquamum,100.0,1713,0,0,1,1713,1,1713,0.0,3090,KC535924.1.1713_U,18S_rRNA,nucleus,specimen_Yuan_CN2k1-31_NEU,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Exacum,Exacum_paucisquamum
KC535931.1.1713_U|18S_rRNA|nucleus||Eukaryota|Archaeplastida|Streptophyta|Streptophyta_X|Embryophyceae|Embryophyceae_X|Embryophyceae_XX|Gentiana|Gentiana_tibetica,KC535931.1.1713_U|18S_rRNA|nucleus||Eukaryota|Archaeplastida|Streptophyta|Streptophyta_X|Embryophyceae|Embryophyceae_X|Embryophyceae_XX|Gentiana|Gentiana_tibetica,100.0,1713,0,0,1,1713,1,1713,0.0,3090,KC535931.1.1713_U,18S_rRNA,nucleus,,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Gentiana,Gentiana_tibetica
KC535947.1.1712_U|18S_rRNA|nucleus|specimen_Bingham_MG9370_K|Eukaryota|Archaeplastida|Streptophyta|Streptophyta_X|Embryophyceae|Embryophyceae_X|Embryophyceae_XX|Pycnosphaera|Pycnosphaera_buchananii,KC535947.1.1712_U|18S_rRNA|nucleus|specimen_Bingham_MG9370_K|Eukaryota|Archaeplastida|Streptophyta|Streptophyta_X|Embryophyceae|Embryophyceae_X|Embryophyceae_XX|Pycnosphaera|Pycnosphaera_buchananii,100.0,1712,0,0,1,1712,1,1712,0.0,3088,KC535947.1.1712_U,18S_rRNA,nucleus,specimen_Bingham_MG9370_K,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Pycnosphaera,Pycnosphaera_buchananii
KC538040.1.1857_U|18S_rRNA|nucleus|specimen_UPOLA00025|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Cautires|Cautires_sp.,KC538044.1.1857_U|18S_rRNA|nucleus|specimen_UPOLA00029|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Cautires|Cautires_sp,100.0,1857,0,0,1,1857,1,1857,0.0,3350,KC538044.1.1857_U,18S_rRNA,nucleus,specimen_UPOLA00029,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Cautires,Cautires_sp
KC538050.1.1861_U|18S_rRNA|nucleus|specimen_UPOLA00035|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Porrostoma|Porrostoma_sp.,KC538059.1.1861_U|18S_rRNA|nucleus|specimen_UPOLA00044|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Porrostoma|Porrostoma_sp,100.0,1861,0,0,1,1861,1,1861,0.0,3357,KC538059.1.1861_U,18S_rRNA,nucleus,specimen_UPOLA00044,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Porrostoma,Porrostoma_sp
KC538125.1.1856_U|18S_rRNA|nucleus|specimen_UPOL000011|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Metriorrhynchus|Metriorrhynchus_sp.,KC538126.1.1856_U|18S_rRNA|nucleus|specimen_UPOL000017|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Metriorrhynchus|Metriorrhynchus_sp,100.0,1856,0,0,1,1856,1,1856,0.0,3348,KC538126.1.1856_U,18S_rRNA,nucleus,specimen_UPOL000017,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Metriorrhynchus,Metriorrhynchus_sp
KC538182.1.1854_U|18S_rRNA|nucleus|specimen_UPOL000248|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Metanoeus|Metanoeus_sp.,KC538127.1.1854_U|18S_rRNA|nucleus|specimen_UPOL000026|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Metanoeus|Metanoeus_sp,100.0,1854,0,0,1,1854,1,1854,0.0,3344,KC538127.1.1854_U,18S_rRNA,nucleus,specimen_UPOL000026,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Metanoeus,Metanoeus_sp
KC538188.1.1857_U|18S_rRNA|nucleus|specimen_UPOL000314|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Cautires|Cautires_sp.,KC538129.1.1857_U|18S_rRNA|nucleus|specimen_UPOL000037|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Cautires|Cautires_sp,100.0,1857,0,0,1,1857,1,1857,0.0,3350,KC538129.1.1857_U,18S_rRNA,nucleus,specimen_UPOL000037,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Cautires,Cautires_sp
KC538229.1.1760_U|18S_rRNA|nucleus|specimen_UPOLMD0129|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Wakarumbia|Wakarumbia_nepeensis,KC538234.1.1856_U|18S_rRNA|nucleus|specimen_UPOLMD0135|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Hexapoda|Insecta|Wakarumbia|Wakarumbia_nepeensis,100.0,1760,0,0,1,1760,97,1856,0.0,3175,KC538234.1.1856_U,18S_rRNA,nucleus,specimen_UPOLMD0135,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Wakarumbia,Wakarumbia_nepeensis
KC582881.1.1799_U|18S_rRNA|nucleus|clone_RS.12f.10m.00123|Eukaryota|TSAR|Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-10-and-11|Dino-Group-II-Clade-10-and-11_X|Dino-Group-II-Clade-10-and-11_X_sp.,KC582881.1.1799_U|18S_rRNA|nucleus|clone_RS.12f.10m.00123|Eukaryota|TSAR|Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-10-and-11|Dino-Group-II-Clade-10-and-11_X|Dino-Group-II-Clade-10-and-11_X_sp,100.0,1799,0,0,1,1799,1,1799,0.0,3245,KC582881.1.1799_U,18S_rRNA,nucleus,clone_RS.12f.10m.00123,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp
KC582963.1.1799_U|18S_rRNA|nucleus|clone_RS.12f.10m.00115|Eukaryota|Obazoa|Opisthokonta|Metazoa|Cnidaria|Cnidaria_X|Hydrozoa|Hydrozoa_X|Hydrozoa_X_sp.,KC582963.1.1799_U|18S_rRNA|nucleus|clone_RS.12f.10m.00115|Eukaryota|Obazoa|Opisthokonta|Metazoa|Cnidaria|Cnidaria_X|Hydrozoa|Hydrozoa_X|Hydrozoa_X_sp,100.0,1799,0,0,1,1799,1,1799,0.0,3241,KC582963.1.1799_U,18S_rRNA,nucleus,clone_RS.12f.10m.00115,Eukaryota,Obazoa,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Hydrozoa_X,Hydrozoa_X_sp
KC583037.1.1788_U|18S_rRNA|nucleus|clone_RS.12f.10m.00130|Eukaryota|Obazoa|Opisthokonta|Fungi|Chytridiomycota|Spizellomycetales|Spizellomycetales_X|Spizellomycetales_XX|Spizellomycetales_XX_sp.,KC583037.1.1788_U|18S_rRNA|nucleus|clone_RS.12f.10m.00130|Eukaryota|Obazoa|Opisthokonta|Fungi|Chytridiomycota|Spizellomycetales|Spizellomycetales_X|Spizellomycetales_XX|Spizellomycetales_XX_sp,100.0,1788,0,0,1,1788,1,1788,0.0,3225,KC583037.1.1788_U,18S_rRNA,nucleus,clone_RS.12f.10m.00130,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Spizellomycetales,Spizellomycetales_X,Spizellomycetales_XX,Spizellomycetales_XX_sp
KC583131.1.1278_U|18S_rRNA|nucleus|clone_RS.01f.10m.23|Eukaryota|Amoebozoa|Discosea|Discosea_X|Flabellinia|Vannellida|Vannellidae|Vannella|Vannella_sp.,KC583132.1.1278_U|18S_rRNA|nucleus|clone_RS.01f.10m.77|Eukaryota|Amoebozoa|Discosea|Discosea_X|Flabellinia|Vannellida|Vannellidae|Vannella|Vannella_sp,100.0,1278,0,0,1,1278,1,1278,0.0,2305,KC583132.1.1278_U,18S_rRNA,nucleus,clone_RS.01f.10m.77,Eukaryota,Amoebozoa,Discosea,Discosea_X,Flabellinia,Vannellida,Vannellidae,Vannella,Vannella_sp
KC583163.1.1100_U|18S_rRNA|nucleus|clone_RS.01f.10m.25|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Maxillopoda_X|Maxillopoda_X_sp.,KC583162.1.1100_U|18S_rRNA|nucleus|clone_RS.01f.10m.44|Eukaryota|Obazoa|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Maxillopoda_X|Maxillopoda_X_sp,100.0,1100,0,0,1,1100,1,1100,0.0,1984,KC583162.1.1100_U,18S_rRNA,nucleus,clone_RS.01f.10m.44,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Maxillopoda_X,Maxillopoda_X_sp
KC583172.1.1095_U|18S_rRNA|nucleus|clone_RS.01f.10m.10|Eukaryota|Obazoa|Opisthokonta|Metazoa|Cnidaria|Cnidaria_X|Hydrozoa|Hydrozoa_X|Hydrozoa_X_sp.,KJ760363.1.1799_U|18S_rRNA|nucleus|clone_SGYS869|Eukaryota|Obazoa|Opisthokonta|Metazoa|Cnidaria|Cnidaria_X|Hydrozoa|Sulculeolaria|Sulculeolaria_quadrivalvis,100.0,1095,0,0,1,1095,553,1647,0.0,1975,KJ760363.1.1799_U,18S_rRNA,nucleus,clone_SGYS869,Eukaryota,Obazoa,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Sulculeolaria,Sulculeolaria_quadrivalvis
KC584513.1.1020_U|18S_rRNA|nucleus|strain_CBS_118715|Eukaryota|Obazoa|Opisthokonta|Fungi|Ascomycota|Pezizomycotina|Dothideomycetes|Alternaria|Alternaria_axiaeriisporifera,QPFE01000018.1293.3067_U|18S_rRNA|nucleus|strain_MG1|Eukaryota|Obazoa|Opisthokonta|Fungi|Ascomycota|Pezizomycotina|Dothideomycetes|Alternaria|Alternaria_sp,100.0,1020,0,0,1,1020,58,1077,0.0,1840,QPFE01000018.1293.3067_U,18S_rRNA,nucleus,strain_MG1,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Alternaria,Alternaria_sp
KC584549.1.1020_U|18S_rRNA|nucleus|strain_CBS_482.81|Eukaryota|Obazoa|Opisthokonta|Fungi|Ascomycota|Pezizomycotina|Dothideomycetes|Alternaria|Alternaria_panax,KC584568.1.1020_U|18S_rRNA|nucleus|strain_CBS_121712|Eukaryota|Obazoa|Opisthokonta|Fungi|Ascomycota|Pezizomycotina|Dothideomycetes|Alternaria|Alternaria_thalictrigena,100.0,1020,0,0,1,1020,1,1020,0.0,1840,KC584568.1.1020_U,18S_rRNA,nucleus,strain_CBS_121712,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Alternaria,Alternaria_thalictrigena
KC584559.1.1020_U|18S_rRNA|nucleus|strain_CBS_106.41|Eukaryota|Obazoa|Opisthokonta|Fungi|Ascomycota|Pezizomycotina|Dothideomycetes|Alternaria|Alternaria_septorioides,QPFE01000018.1293.3067_U|18S_rRNA|nucleus|strain_MG1|Eukaryota|Obazoa|Opisthokonta|Fungi|Ascomycota|Pezizomycotina|Dothideomycetes|Alternaria|Alternaria_sp,100.0,1020,0,0,1,1020,58,1077,0.0,1840,QPFE01000018.1293.3067_U,18S_rRNA,nucleus,strain_MG1,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Alternaria,Alternaria_sp
KC584595.1.1020_U|18S_rRNA|nucleus|strain_CBS_274.70|Eukaryota|Obazoa|Opisthokonta|Fungi|Ascomycota|Pezizomycotina|Dothideomycetes|Alternaria|Alternaria_phragmospora,PQMW01000357.1945.3725_U|18S_rRNA|nucleus|strain_W3|Eukaryota|Obazoa|Opisthokonta|Fungi|Ascomycota|Pezizomycotina|Dothideomycetes|Curvularia|Curvularia_geniculata,100.0,1020,0,0,1,1020,64,1083,0.0,1840,PQMW01000357.1945.3725_U,18S_rRNA,nucleus,strain_W3,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Curvularia,Curvularia_geniculata
KC584600.1.1019_U|18S_rRNA|nucleus|strain_CBS_480.90|Eukaryota|Obazoa|Opisthokonta|Fungi|Ascomycota|Pezizomycotina|Dothideomycetes|Alternaria|Alternaria_caricis,KC584600.1.1019_U|18S_rRNA|nucleus|strain_CBS_480.90|Eukaryota|Obazoa|Opisthokonta|Fungi|Ascomycota|Pezizomycotina|Dothideomycetes|Alternaria|Alternaria_caricis,100.0,1019,0,0,1,1019,1,1019,0.0,1838,KC584600.1.1019_U,18S_rRNA,nucleus,strain_CBS_480.90,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Alternaria,Alternaria_caricis
KC593698.1.1809_U|18S_rRNA|nucleus|clone_17|Eukaryota|Archaeplastida|Streptophyta|Streptophyta_X|Embryophyceae|Embryophyceae_X|Embryophyceae_XX|Panax|Panax_ginseng,KC593698.1.1809_U|18S_rRNA|nucleus|clone_17|Eukaryota|Archaeplastida|Streptophyta|Streptophyta_X|Embryophyceae|Embryophyceae_X|Embryophyceae_XX|Panax|Panax_ginseng,100.0,1809,0,0,1,1809,1,1809,0.0,3263,KC593698.1.1809_U,18S_rRNA,nucleus,clone_17,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Panax,Panax_ginseng
